,SYMBOL_A,UNIPROT_AC_A,INTERACTION_TYPE,SYMBOL_B,UNIPROT_AC_B,SOURCE
5806,KTNB1,Q9BVA0,,NDEL1,Q9ERR1,APID
5807,KTNB1,Q9BVA0,,DYHC1,Q9JHU4,APID
5808,KTNB1,Q9BVA0,,LIS1,P63005,APID
5809,KTNB1,Q9BVA0,,PTN2,P17706,APID
5810,KTNB1,Q9BVA0,,MSH3,P20585,APID
5811,KTNB1,Q9BVA0,,BTK,Q06187,APID
5812,KTNB1,Q9BVA0,,ADIP,Q9Y2D8,APID
5813,KTNB1,Q9BVA0,,E9PZI6,E9PZI6,APID
5814,KTNB1,Q9BVA0,,KTNA1,O75449,APID
5815,KTNB1,Q9BVA0,,SH3K1,Q96B97,APID
5816,KTNB1,Q9BVA0,,NDEL1,Q9GZM8,APID
5817,KTNB1,Q9BVA0,,DYHC1,Q14204,APID
5818,KTNB1,Q9BVA0,,LIS1,P43034,APID
5819,KTNB1,Q9BVA0,,GBRAP,O95166,APID
5820,KTNB1,Q9BVA0,,XRN1,Q8IZH2,APID
5821,KTNB1,Q9BVA0,,KTBL1,Q9H079,APID
5822,KTNB1,Q9BVA0,,PFD4,Q9NQP4,APID
5823,KTNB1,Q9BVA0,,PFD2,Q9UHV9,APID
5824,KTNB1,Q9BVA0,,PDCL3,Q9H2J4,APID
5825,KTNB1,Q9BVA0,,ASB3,Q9Y575,APID
5826,KTNB1,Q9BVA0,,TCPB,P78371,APID
5827,KTNB1,Q9BVA0,,TCPE,P48643,APID
5828,KTNB1,Q9BVA0,,TCPH,Q99832,APID
5829,CAV1,Q03135,,MATRX,P0DOE6,APID
5830,CAV1,Q03135,,FLOT1,O75955,APID
5831,CAV1,Q03135,,TRAF2,Q12933,APID
5832,CAV1,Q03135,,PTN6,P29350,APID
5833,CAV1,Q03135,,PTEN,P60484,APID
5834,CAV1,Q03135,,NLTP,P22307,APID
5835,CAV1,Q03135,,CAVN2,O95810,APID
5836,CAV1,Q03135,,GRP78,P11021,APID
5837,CAV1,Q03135,,TMED2,Q15363,APID
5838,CAV1,Q03135,,TMEDA,P49755,APID
5839,CAV1,Q03135,,CD59,P13987,APID
5840,CAV1,Q03135,,EPCR,Q9UNN8,APID
5841,CAV1,Q03135,,BID,P55957,APID
5842,CAV1,Q03135,,NCF1,P14598,APID
5843,CAV1,Q03135,,MCL1,Q07820,APID
5844,CAV1,Q03135,,ESR1,P03372,APID
5845,CAV1,Q03135,,SMAD4,Q13485,APID
5846,CAV1,Q03135,,A0A0H3NGI8,A0A0H3NGI8,APID
5847,CAV1,Q03135,,NPC1,O15118,APID
5848,CAV1,Q03135,,SRC,P12931,APID
5849,CAV1,Q03135,,PGFRA,P16234,APID
5850,CAV1,Q03135,,APRIO,F7VJQ1,APID
5851,CAV1,Q03135,,RECO,P35243,APID
5852,CAV1,Q03135,,RK,Q15835,APID
5853,CAV1,Q03135,,TGFR1,P36897,APID
5854,CAV1,Q03135,,TNR1B,P20333,APID
5855,CAV1,Q03135,,NTRK1,P04629,APID
5856,CAV1,Q03135,,FLNA,P21333,APID
5857,CAV1,Q03135,,BMX,P51813,APID
5858,CAV1,Q03135,,BTK,Q06187,APID
5859,CAV1,Q03135,,ANDR,P10275,APID
5860,CAV1,Q03135,,PGH2,P35354,APID
5861,CAV1,Q03135,,ARBK1,P25098,APID
5862,CAV1,Q03135,,BST1,Q10588,APID
5863,CAV1,Q03135,,GRK5,P34947,APID
5864,CAV1,Q03135,,CAV1,Q03135,APID
5865,CAV1,Q03135,,S1PR1,P21453,APID
5866,CAV1,Q03135,,ILK,Q13418,APID
5867,CAV1,Q03135,,RHOA,P61586,APID
5868,CAV1,Q03135,,VGFR2,P35968,APID
5869,CAV1,Q03135,,SOS1,Q07889,APID
5870,CAV1,Q03135,,CXB2,P29033,APID
5871,CAV1,Q03135,,CXA1,P17302,APID
5872,CAV1,Q03135,,CXA3,Q9Y6H8,APID
5873,CAV1,Q03135,,GRB7,Q14451,APID
5874,CAV1,Q03135,,MK03,P27361,APID
5875,CAV1,Q03135,,TRAF6,Q9Y4K3,APID
5876,CAV1,Q03135,,DYN1,Q05193,APID
5877,CAV1,Q03135,,PLD1,Q13393,APID
5878,CAV1,Q03135,,NOS2,P35228,APID
5879,CAV1,Q03135,,GNAI2,P04899,APID
5880,CAV1,Q03135,,INSR,P06213,APID
5881,CAV1,Q03135,,A4,P05067,APID
5882,CAV1,Q03135,,TNR16,P08138,APID
5883,CAV1,Q03135,,NOS3,P29474,APID
5884,CAV1,Q03135,,ERBB2,P04626,APID
5885,CAV1,Q03135,,STIM1,Q13586,APID
5886,CAV1,Q03135,,VAV2,P52735,APID
5887,CAV1,Q03135,,PLCG1,P19174,APID
5888,CAV1,Q03135,,SH2D3,Q8N5H7,APID
5889,CAV1,Q03135,,GRB10,Q13322,APID
5890,CAV1,Q03135,,CAVN1,Q6NZI2,APID
5891,CAV1,Q03135,,MLP3B,Q9GZQ8,APID
5892,CAV1,Q03135,,AQP3,Q92482,APID
5893,CAV1,Q03135,,TRADD,Q15628,APID
5894,CAV1,Q03135,,PGFRB,P09619,APID
5895,CAV1,Q03135,,SMAD2,Q15796,APID
5896,CAV1,Q03135,,KCNA5,P22460,APID
5897,CAV1,Q03135,,2AAA,P30153,APID
5898,CAV1,Q03135,,2AAB,P30154,APID
5899,CAV1,Q03135,,PP2AA,P67775,APID
5900,CAV1,Q03135,,SYUA,P37840,APID
5901,CAV1,Q03135,,SYUA,O55042,APID
5902,CAV1,Q03135,,VDAC1,P21796,APID
5903,CAV1,Q03135,,TERA,P55072,APID
5904,CAV1,Q03135,,UBXN6,Q9BZV1,APID
5905,CAV1,Q03135,,KCNN3,Q9UGI6,APID
5906,CAV1,Q03135,,PTC1,Q13635,APID
5907,CAV1,Q03135,,TNS2,Q63HR2,APID
5908,CAV1,Q03135,,RHG07,Q96QB1,APID
5909,CAV1,Q03135,,NF1,P21359,APID
5910,CAV1,Q03135,,DERL1,Q9BUN8,APID
5911,CAV1,Q03135,,SELS,Q9BQE4,APID
5912,CAV1,Q03135,,UFD1,Q92890,APID
5913,CAV1,Q03135,,PTGIS,Q16647,APID
5914,CAV1,Q03135,,ATG5,Q9H1Y0,APID
5915,CAV1,Q03135,,ATG12,O94817,APID
5916,CAV1,Q03135,,MRP1,P33527,APID
5917,CAV1,Q03135,,TFR1,P02786,APID
5918,CAV1,Q03135,,ADCY6,O43306,APID
5919,CAV1,Q03135,,ADCY5,O95622,APID
5920,CAV1,Q03135,,TLR4,O00206,APID
5921,CAV1,Q03135,,PK3CB,P42338,APID
5922,CAV1,Q03135,,C2D1A,Q6P1N0,APID
5923,CAV1,Q03135,,HXK1,P19367,APID
5924,CAV1,Q03135,,VPP2,Q9Y487,APID
5925,CAV1,Q03135,,TM1L1,O75674,APID
5926,CAV1,Q03135,,MP3B2,A6NCE7,APID
5927,CAV1,Q03135,,RABX5,Q9UJ41,APID
5928,CAV1,Q03135,,MS18A,Q9NYP9,APID
5929,CAV1,Q03135,,PK3CA,P42336,APID
5930,CAV1,Q03135,,CX6B1,P14854,APID
5931,CAV1,Q03135,,TMM17,Q86X19,APID
5932,CAV1,Q03135,,TM216,Q9P0N5,APID
5933,CAV1,Q03135,,VE5A,P06460,APID
5934,CAV1,Q03135,,VE5,P06792,APID
5935,CAV1,Q03135,,VE5,P06927,APID
5936,CAV1,Q03135,,THIC,Q8ZAQ2,APID
5937,CAV1,Q03135,,Q7CL81,Q7CL81,APID
5938,CAV1,Q03135,,CAV2,P51636,APID
5939,CAV1,Q03135,,FLOT2,Q14254,APID
5940,CAV1,Q03135,,GRB7,Q03160,APID
5941,CAV1,Q03135,,PTN1,P18031,APID
5942,CAV1,Q03135,,PTPRF,P10586,APID
5943,CAV1,Q03135,,PTN11,Q06124,APID
5944,CAV1,Q03135,,SCRB2,Q14108,APID
5945,CAV1,Q03135,,MDR1,P08183,APID
5946,CAV1,Q03135,,RASA1,P20936,APID
5947,CAV1,Q03135,,EGFR,P00533,APID
5948,CAV1,Q03135,,CSK,P41240,APID
5949,CAV1,Q03135,,AXIN1,O70239,APID
5950,CAV1,Q03135,,LRP6,O75581,APID
5951,CAV1,Q03135,,ID1,P41134,APID
5952,CAV1,Q03135,,POLG,P03301,APID
5953,CAV1,Q03135,,CTNB1,P35222,APID
5954,CAV1,Q03135,,HDAC6,Q9UBN7,APID
5955,CAV1,Q03135,,KCNH2,Q12809,APID
5956,CAV1,Q03135,,CAVN3,Q969G5,APID
5957,CAV1,Q03135,,TRXR1,Q16881,APID
5958,CAV1,Q03135,,PAR1,P25116,APID
5959,CAV1,Q03135,,TNR6,P25445,APID
5960,CAV1,Q03135,,GCR,P04150,APID
5961,CAV1,Q03135,,S22A5,O70594,APID
5962,CAV1,Q03135,,PAK1,Q13153,APID
5963,CAV1,Q03135,,RAC1,P63000,APID
5964,CAV1,Q03135,,BMR1A,P36895,APID
5965,CAV1,Q03135,,RAB5C,P35278,APID
5966,CAV1,Q03135,,RMD3,Q3UJU9,APID
5967,CAV1,Q03135,,FLOT2,Q60634,APID
5968,CAV1,Q03135,,KCNK1,O08581,APID
5969,CAV1,Q03135,,CD2AP,Q9JLQ0,APID
5970,CAV1,Q03135,,RAB5C,P51148,APID
5971,CAV1,Q03135,,RAB7A,P51149,APID
5972,CAV1,Q03135,,DYL1,P63167,APID
5973,CAV1,Q03135,,CHM4B,Q9D8B3,APID
5974,CAV1,Q03135,,LIMA1,Q9ERG0,APID
5975,CAV1,Q03135,,LIMA1,Q9UHB6,APID
5976,CAV1,Q03135,,TAPT1,Q4VBD2,APID
5977,CAV1,Q03135,,DREB,Q16643,APID
5978,CAV1,Q03135,,CLH1,Q00610,APID
5979,CAV1,Q03135,,Q8R5L1,Q8R5L1,APID
5980,CAV1,Q03135,,SPAST,Q9QYY8,APID
5981,CAV1,Q03135,,TS101,Q61187,APID
5982,CAV1,Q03135,,PTN23,Q6PB44,APID
5983,CAV1,Q03135,,TMED2,Q9R0Q3,APID
5984,CAV1,Q03135,,VAPA,Q9P0L0,APID
5985,CAV1,Q03135,,MBOA1,Q6ZNC8,APID
5986,CAV1,Q03135,,YIPF5,Q969M3,APID
5987,CAV1,Q03135,,JUNB,P09450,APID
5988,CAV1,Q03135,,MMGT1,Q8N4V1,APID
5989,CAV1,Q03135,,GOT1B,Q9Y3E0,APID
5990,CAV1,Q03135,,RASH,P01112,APID
5991,CAV1,Q03135,,IGHA1,P01876,APID
5992,CAV1,Q03135,,UBC12,P61081,APID
5993,CAV1,Q03135,,PO3F3,P20264,APID
5994,CAV1,Q03135,,PED1A,Q9H1Q7,APID
5995,CAV1,Q03135,,IGKC,P01834,APID
5996,CAV1,Q03135,,RADIL,Q96JH8,APID
5997,CAV1,Q03135,,NEDD8,Q15843,APID
5998,CAV1,Q03135,,DMBT1,Q9UGM3,APID
5999,CAV1,Q03135,,PLD2,O14939,APID
6000,CAV1,Q03135,,AKAP1,Q92667,APID
6001,CAV1,Q03135,,NEUR3,Q9UQ49,APID
6002,CAV1,Q03135,,EDNRB,P24530,APID
6003,CAV1,Q03135,,MALL,Q13021,APID
6004,CAV1,Q03135,,STML3,Q8TAV4,APID
6005,CAV1,Q03135,,STRN,O43815,APID
6006,CAV1,Q03135,,STRN4,Q9NRL3,APID
6007,CAV1,Q03135,,CSK21,P68400,APID
6008,CAV1,Q03135,,CSK22,P19784,APID
6009,CAV1,Q03135,,BASI,P35613,APID
6010,CAV1,Q03135,,TNR5,P25942,APID
6011,CAV1,Q03135,,5HT1F,P30939,APID
6012,CAV1,Q03135,,ABL1,P00519,APID
6013,CAV1,Q03135,,LRP1,Q07954,APID
6014,CAV1,Q03135,,FYN,P06241,APID
6015,CAV1,Q03135,,IBP3,P17936,APID
6016,CAV1,Q03135,,IRS1,P35568,APID
6017,CAV1,Q03135,,MK01,P28482,APID
6018,CAV1,Q03135,,MMP14,P50281,APID
6019,CAV1,Q03135,,TRPC1,P48995,APID
6020,CAV1,Q03135,,IGF1R,P08069,APID
6021,CAV1,Q03135,,MYRIP,Q8NFW9,APID
6022,CAV1,Q03135,,KAP2,P13861,APID
6023,CAV1,Q03135,,RB27B,O00194,APID
6024,CAV1,Q03135,,ABL2,P42684,APID
6025,CAV1,Q03135,,ACTB,P60709,APID
6026,CAV1,Q03135,,CLIC4,Q9Z0W7,APID
6027,CAV1,Q03135,,TSC2,P49815,APID
6028,CAV1,Q03135,,DAG1,Q14118,APID
6029,CAV1,Q03135,,KAPCA,P17612,APID
6030,CAV1,Q03135,,CXB1,P08034,APID
6031,CAV1,Q03135,,TNR1A,P19438,APID
6032,CAV1,Q03135,,TNFA,P01375,APID
6033,CAV1,Q03135,,NKD2,Q969F2,APID
6034,CAV1,Q03135,,RHOC,P08134,APID
6035,CAV1,Q03135,,PLAP,Q9Y263,APID
6036,CAV1,Q03135,,PDIA3,P30101,APID
6037,CAV1,Q03135,,CD44,P16070,APID
6038,CAV1,Q03135,,CXCR4,P61073,APID
6039,CAV1,Q03135,,ITCH,Q96J02,APID
6040,CAV1,Q03135,,TOLIP,Q9H0E2,APID
6041,CAV1,Q03135,,IRAK1,P51617,APID
6042,CAV1,Q03135,,KCNA3,P22001,APID
6043,CAV1,Q03135,,PP1A,P62136,APID
6044,CAV1,Q03135,,PTPA,Q15257,APID
6045,CAV1,Q03135,,ACINU,Q9UKV3,APID
6046,CAV1,Q03135,,SQSTM,Q13501,APID
6047,CAV1,Q03135,,ITPR3,Q14573,APID
6048,CAV1,Q03135,,MLC1,Q15049,APID
6049,CAV1,Q03135,,KCMA1,Q12791,APID
6050,CAV1,Q03135,,BMPR2,Q13873,APID
6051,CAV1,Q03135,,BMR1A,P36894,APID
6052,CAV1,Q03135,,AXIN1,O15169,APID
6053,CAV1,Q03135,,HS90A,P07900,APID
6054,CAV1,Q03135,,GAPR1,Q9H4G4,APID
6055,CAV1,Q03135,,ATP4A,P20648,APID
6056,CAV1,Q03135,,TERA,Q01853,APID
6057,CAV1,Q03135,,PGH1,P23219,APID
6058,CAV1,Q03135,,RFA3,P35244,APID
6059,CAV1,Q03135,,RFA2,P15927,APID
6060,CAV1,Q03135,,RFA1,P27694,APID
6061,CAV1,Q03135,,PPARG,P37231,APID
6062,CAV1,Q03135,,LATS1,O95835,APID
6063,CAV1,Q03135,,K2C8,P05787,APID
6064,CAV1,Q03135,,AGTR1,P30556,APID
6065,CAV1,Q03135,,LPAR6,P43657,APID
6066,CAV1,Q03135,,P2Y12,Q9H244,APID
6067,CAV1,Q03135,,FNDC4,Q9H6D8,APID
6068,CAV1,Q03135,,FAF2,Q96CS3,APID
6069,CAV1,Q03135,,SEPR,Q12884,APID
6070,CAV1,Q03135,,RAB2A,P61019,APID
6071,CAV1,Q03135,,FGOP2,Q9NVK5,APID
6072,CAV1,Q03135,,CSCL2,Q5T3F8,APID
6073,CAV1,Q03135,,COR1C,Q9WUM4,APID
6074,CAV1,Q03135,,AN13A,Q8IZ07,APID
6075,CAV1,Q03135,,CAV3,P56539,APID
6076,CAV1,Q03135,,MSRB2,Q9Y3D2,APID
6077,CAV1,Q03135,,YIPF3,Q9GZM5,APID
6078,CAV1,Q03135,,S22A9,Q8IVM8,APID
6079,CAV1,Q03135,,ACM3,P20309,APID
6080,CAV1,Q03135,,SC5A8,Q8N695,APID
6081,CAV1,Q03135,,NSMA2,Q9NY59,APID
6082,CAV1,Q03135,,T2R19,P59542,APID
6083,CAV1,Q03135,,TM169,Q96HH4,APID
6084,CAV1,Q03135,,NK1R,P25103,APID
6085,CAV1,Q03135,,5HT2C,P28335,APID
6086,CAV1,Q03135,,LPAR4,Q99677,APID
6087,BKRB2,P30411,,PEPL,O60437,APID
6088,BKRB2,P30411,,AGTR1,P30556,APID
6089,BKRB2,P30411,,ACE,P12821,APID
6090,BKRB2,P30411,,VE5A,P06460,APID
6091,BKRB2,P30411,,VE5,P06792,APID
6092,BKRB2,P30411,,BNL2A,P0C739,APID
6093,BKRB2,P30411,,KNG1,P01042,APID
6094,BKRB2,P30411,,GRSF1,Q12849,APID
6095,BKRB2,P30411,,CHIP,Q9UNE7,APID
6096,BKRB2,P30411,,HAX1,O00165,APID
6097,BKRB2,P30411,,LMNA,P02545,APID
6098,BKRB2,P30411,,SHRPN,Q9H0F6,APID
6099,BKRB2,P30411,,E41L3,Q9Y2J2,APID
6100,BKRB2,P30411,,ARBK1,P25098,APID
6101,BKRB2,P30411,,ARBK2,P35626,APID
6102,BKRB2,P30411,,GRK4,P32298,APID
6103,BKRB2,P30411,,GNA11,P29992,APID
6104,BKRB2,P30411,,NOS3,P29474,APID
6105,BKRB2,P30411,,NOS1,P29475,APID
6106,BKRB2,P30411,,PTN11,Q06124,APID
6107,BKRB2,P30411,,KPCD,Q05655,APID
6108,BKRB2,P30411,,GRK6,P43250,APID
6109,BKRB2,P30411,,GRK5,P34947,APID
6110,BKRB2,P30411,,BAG3,O95817,APID
6111,IFIT3,O14879,,Q8D0D4,Q8D0D4,APID
6112,IFIT3,O14879,,A2MG,P01023,APID
6113,IFIT3,O14879,,A4,P05067,APID
6114,IFIT3,O14879,,CDC37,Q16543,APID
6115,IFIT3,O14879,,LONM,P36776,APID
6116,IFIT3,O14879,,IFIT3,O14879,APID
6117,IFIT3,O14879,,MAST1,Q9Y2H9,APID
6118,IFIT3,O14879,,SNRPA,P09012,APID
6119,IFIT3,O14879,,HNRPU,Q00839,APID
6120,IFIT3,O14879,,RU2B,P08579,APID
6121,IFIT3,O14879,,LA,P05455,APID
6122,IFIT3,O14879,,RU1C,P09234,APID
6123,IFIT3,O14879,,THIO,P10599,APID
6124,IFIT3,O14879,,HNRPL,P14866,APID
6125,IFIT3,O14879,,RUXE,P62304,APID
6126,IFIT3,O14879,,SRSF7,Q16629,APID
6127,IFIT3,O14879,,ROA1,P09651,APID
6128,IFIT3,O14879,,SF3B3,Q15393,APID
6129,IFIT3,O14879,,ROA2,P22626,APID
6130,IFIT3,O14879,,RU2A,P09661,APID
6131,IFIT3,O14879,,DESP,P15924,APID
6132,IFIT3,O14879,,SMD3,P62318,APID
6133,IFIT3,O14879,,RBMX,P38159,APID
6134,IFIT3,O14879,,SRSF3,P84103,APID
6135,IFIT3,O14879,,HNRPD,Q14103,APID
6136,IFIT3,O14879,,ROA3,P51991,APID
6137,IFIT3,O14879,,PABP4,Q13310,APID
6138,IFIT3,O14879,,HNRDL,O14979,APID
6139,IFIT3,O14879,,RU17,P08621,APID
6140,IFIT3,O14879,,RUXF,P62306,APID
6141,IFIT3,O14879,,MOV10,Q9HCE1,APID
6142,IFIT3,O14879,,ROAA,Q99729,APID
6143,IFIT3,O14879,,RSMB,P14678,APID
6144,IFIT3,O14879,,ILF3,Q12906,APID
6145,IFIT3,O14879,,PABP1,P11940,APID
6146,IFIT3,O14879,,YBOX3,P16989,APID
6147,IFIT3,O14879,,YBOX1,P67809,APID
6148,IFIT3,O14879,,IFT1B,Q5T764,APID
6149,IFIT3,O14879,,NUCL,P19338,APID
6150,IFIT3,O14879,,SMD2,P62316,APID
6151,IFIT3,O14879,,TPM1,P09493,APID
6152,IFIT3,O14879,,HYM1,P32464,APID
6153,IFIT3,O14879,,Q8IZ03,Q8IZ03,APID
6154,IFIT3,O14879,,T183A,Q8IXX5,APID
6155,IFIT3,O14879,,Q5VU62,Q5VU62,APID
6156,IFIT3,O14879,,HAUS1,Q96CS2,APID
6157,IFIT3,O14879,,SMD1,P62314,APID
6158,IFIT3,O14879,,AMPQ,Q6Q4G3,APID
6159,IFIT3,O14879,,Q81W18,Q81W18,APID
6160,IFIT3,O14879,,Q8CZK5,Q8CZK5,APID
6161,IFIT3,O14879,,SAP25,Q1EHW4,APID
6162,IFIT3,O14879,,APOE,P02649,APID
6163,IFIT3,O14879,,IFIT5,Q13325,APID
6164,IFIT3,O14879,,RD23A,P54725,APID
6165,IFIT3,O14879,,IFIT1,P09914,APID
6166,IFIT3,O14879,,IFIT2,P09913,APID
6167,IFIT3,O14879,,TPM3,P06753,APID
6168,IFIT3,O14879,,DEUP1,Q05D60,APID
6169,IFIT3,O14879,,Q0P5U8,Q0P5U8,APID
6170,IFIT3,O14879,,CSN5,Q92905,APID
6171,IFIT3,O14879,,FANCA,O15360,APID
6172,IFIT3,O14879,,SAP25,Q8TEE9,APID
6173,IFIT3,O14879,,ISG15,P05161,APID
6174,IFIT3,O14879,,CP2C8,P10632,APID
6175,IFIT3,O14879,,ECSIT,Q9BQ95,APID
6176,IFIT3,O14879,,PSN2,P49810,APID
6177,IFIT3,O14879,,RNF32,Q9H0A6,APID
6178,IFIT3,O14879,,IFN14,P01570,APID
6179,IFIT3,O14879,,IFNA2,P01563,APID
6180,IFIT3,O14879,,IFNA5,P01569,APID
6181,IFIT3,O14879,,IFNA8,P32881,APID
6182,IFIT3,O14879,,MAVS,Q7Z434,APID
6183,IFIT3,O14879,,TRAF6,Q9Y4K3,APID
6184,IFIT3,O14879,,TBK1,Q9UHD2,APID
6185,IFIT3,O14879,,TRAF2,Q12933,APID
6186,IFIT3,O14879,,TRAF3,Q13114,APID
6187,IFIT3,O14879,,TRADD,Q15628,APID
6188,IFIT3,O14879,,IKKE,Q14164,APID
6189,IFIT3,O14879,,DDX58,O95786,APID
6190,IFIT3,O14879,,IFN21,P01568,APID
6191,IFIT3,O14879,,PHAR4,Q8IZ21,APID
6192,IFIT3,O14879,,IFNA7,P01567,APID
6193,CAZA2,P47755,,RBBP6,Q7Z6E9,APID
6194,CAZA2,P47755,,RHGBA,Q6P4F7,APID
6195,CAZA2,P47755,,ARHGH,Q96PE2,APID
6196,CAZA2,P47755,,SSFA2,P28290,APID
6197,CAZA2,P47755,,MYPT1,O14974,APID
6198,CAZA2,P47755,,ARC1B,O15143,APID
6199,CAZA2,P47755,,ARPC2,O15144,APID
6200,CAZA2,P47755,,PP1A,P62136,APID
6201,CAZA2,P47755,,MYO5A,Q9Y4I1,APID
6202,CAZA2,P47755,,GELS,P06396,APID
6203,CAZA2,P47755,,ITPR1,Q14643,APID
6204,CAZA2,P47755,,E9PMP7,E9PMP7,APID
6205,CAZA2,P47755,,CHM4B,Q9H444,APID
6206,CAZA2,P47755,,F161A,Q3B820,APID
6207,CAZA2,P47755,,LIN7C,Q9NUP9,APID
6208,CAZA2,P47755,,TIM13,Q9Y5L4,APID
6209,CAZA2,P47755,,TPM3,P06753,APID
6210,CAZA2,P47755,,ADDG,Q9UEY8,APID
6211,CAZA2,P47755,,P3C2A,O00443,APID
6212,CAZA2,P47755,,KCC2G,Q13555,APID
6213,CAZA2,P47755,,HIP1R,O75146,APID
6214,CAZA2,P47755,,GNAI2,P04899,APID
6215,CAZA2,P47755,,COX6C,P09669,APID
6216,CAZA2,P47755,,CDIPT,O14735,APID
6217,CAZA2,P47755,,CD2AP,Q9Y5K6,APID
6218,CAZA2,P47755,,RHG21,Q5T5U3,APID
6219,CAZA2,P47755,,H0Y2S9,H0Y2S9,APID
6220,CAZA2,P47755,,MTCL1,Q9Y4B5,APID
6221,CAZA2,P47755,,INT3,Q68E01,APID
6222,CAZA2,P47755,,H3BSK8,H3BSK8,APID
6223,CAZA2,P47755,,AP2A1,O95782,APID
6224,CAZA2,P47755,,FCHO2,Q0JRZ9,APID
6225,CAZA2,P47755,,F8VWL3,F8VWL3,APID
6226,CAZA2,P47755,,WDR1,O75083,APID
6227,CAZA2,P47755,,PSMD4,P55036,APID
6228,CAZA2,P47755,,COR1C,Q9ULV4,APID
6229,CAZA2,P47755,,CLH2,P53675,APID
6230,CAZA2,P47755,,N4BP3,O15049,APID
6231,CAZA2,P47755,,ITPR3,Q14573,APID
6232,CAZA2,P47755,,SPTB2,Q01082,APID
6233,CAZA2,P47755,,AMOL1,Q8IY63,APID
6234,CAZA2,P47755,,RAB1A,P62820,APID
6235,CAZA2,P47755,,DIXC1,Q155Q3,APID
6236,CAZA2,P47755,,DCTN3,O75935,APID
6237,CAZA2,P47755,,EPS15,P42566,APID
6238,CAZA2,P47755,,ACTN1,P12814,APID
6239,CAZA2,P47755,,CYTSB,Q5M775,APID
6240,CAZA2,P47755,,CAR10,Q9BWT7,APID
6241,CAZA2,P47755,,MISP,Q8IVT2,APID
6242,CAZA2,P47755,,DOCK7,Q96N67,APID
6243,CAZA2,P47755,,AFAP1,Q8N556,APID
6244,CAZA2,P47755,,ABLM1,O14639,APID
6245,CAZA2,P47755,,COF2,Q9Y281,APID
6246,CAZA2,P47755,,BACD2,Q13829,APID
6247,CAZA2,P47755,,SH3K1,Q96B97,APID
6248,CAZA2,P47755,,ACTC,P68032,APID
6249,CAZA2,P47755,,FLOT1,O75955,APID
6250,CAZA2,P47755,,MYL6B,P14649,APID
6251,CAZA2,P47755,,MPRIP,Q6WCQ1,APID
6252,CAZA2,P47755,,LIMA1,Q9UHB6,APID
6253,CAZA2,P47755,,E9PJK4,E9PJK4,APID
6254,CAZA2,P47755,,TPM4,P67936,APID
6255,CAZA2,P47755,,ITPR2,Q14571,APID
6256,CAZA2,P47755,,TWF1,Q12792,APID
6257,CAZA2,P47755,,FLNB,O75369,APID
6258,CAZA2,P47755,,MYPN,Q86TC9,APID
6259,CAZA2,P47755,,DCTN2,Q13561,APID
6260,CAZA2,P47755,,ZN106,Q9H2Y7,APID
6261,CAZA2,P47755,,NEXN,Q0ZGT2,APID
6262,CAZA2,P47755,,COR1B,Q9BR76,APID
6263,CAZA2,P47755,,TMOD1,P28289,APID
6264,CAZA2,P47755,,SRBS2,O94875,APID
6265,CAZA2,P47755,,IPO7,O95373,APID
6266,CAZA2,P47755,,LRCH3,Q96II8,APID
6267,CAZA2,P47755,,CARL1,Q5VZK9,APID
6268,CAZA2,P47755,,DAPK3,O43293,APID
6269,CAZA2,P47755,,SPTN1,Q13813,APID
6270,CAZA2,P47755,,CLH1,Q00610,APID
6271,CAZA2,P47755,,CLIC1,O00299,APID
6272,CAZA2,P47755,,LUZP1,Q86V48,APID
6273,CAZA2,P47755,,BICC1,Q9H694,APID
6274,CAZA2,P47755,,PLEC,Q15149,APID
6275,CAZA2,P47755,,RGAP1,Q9H0H5,APID
6276,CAZA2,P47755,,LMO7,Q8WWI1,APID
6277,CAZA2,P47755,,CAPZB,P47756,APID
6278,CAZA2,P47755,,WAC2A,Q641Q2,APID
6279,CAZA2,P47755,,EPN4,Q14677,APID
6280,CAZA2,P47755,,FLII,Q13045,APID
6281,CAZA2,P47755,,ARP3,P61158,APID
6282,CAZA2,P47755,,COR2A,Q92828,APID
6283,CAZA2,P47755,,PKHG3,A1L390,APID
6284,CAZA2,P47755,,ADX,P10109,APID
6285,CAZA2,P47755,,BST2,Q10589,APID
6286,CAZA2,P47755,,CLCB,P09497,APID
6287,CAZA2,P47755,,IQGA1,P46940,APID
6288,CAZA2,P47755,,LPPRC,P42704,APID
6289,CAZA2,P47755,,ADDA,P35611,APID
6290,CAZA2,P47755,,MTFR1,Q15390,APID
6291,CAZA2,P47755,,TMOD3,Q9NYL9,APID
6292,CAZA2,P47755,,NUMB,P49757,APID
6293,CAZA2,P47755,,PICAL,Q13492,APID
6294,CAZA2,P47755,,RAI14,Q9P0K7,APID
6295,CAZA2,P47755,,TPRN,Q4KMQ1,APID
6296,CAZA2,P47755,,AFAD,P55196,APID
6297,CAZA2,P47755,,PACN3,Q9UKS6,APID
6298,CAZA2,P47755,,FARP1,Q9Y4F1,APID
6299,CAZA2,P47755,,COBL,O75128,APID
6300,CAZA2,P47755,,STON2,Q8WXE9,APID
6301,CAZA2,P47755,,PHLB2,Q86SQ0,APID
6302,CAZA2,P47755,,COF1,P23528,APID
6303,CAZA2,P47755,,CLCA,P09496,APID
6304,CAZA2,P47755,,MYH10,P35580,APID
6305,CAZA2,P47755,,SC16A,O15027,APID
